key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
295,"w1fa_3","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"Thanalan","Thanalan","Bowl of Embers","w1fa/00","LoadingImage#4",2,10,63,False,25,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,23,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
296,"s1fa_3","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"La Noscea","La Noscea","The Navel","s1fa/00","LoadingImage#2",2,10,64,False,23,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,16,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
297,"r1fa_3","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"Coerthas","Coerthas","The Howling Eye","r1fa/01","LoadingImage#5",2,10,65,False,26,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
298,"go012","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",2,3,53,False,21,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
299,"go013","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",2,3,54,False,22,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
300,"go014","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",2,3,55,False,22,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
301,"e0051","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,343,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#60","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
302,"e0052","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,344,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#61","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
303,"e0058","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"The Black Shroud","The Black Shroud","East Shroud","f1f2/00","LoadingImage#3",3,9,350,False,4,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#57","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
304,"e0059","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,351,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#62","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
305,"e0060","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,352,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Treacherous.scd",,,,"QuestBattle#65","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
306,"e0061","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"Thanalan","Thanalan","Southern Thanalan","w1f4/01","LoadingImage#4",3,9,353,False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#58","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
307,"e0062","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"La Noscea","La Noscea","Lower La Noscea","s1f2/00","LoadingImage#2",3,9,354,False,17,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#59","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
308,"e0065","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,357,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Teikoku.scd",,,,"QuestBattle#63","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
309,"e0066","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,358,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#64","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
310,"e0067","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"La Noscea","La Noscea","Eastern La Noscea","s1f3/01","LoadingImage#2",3,9,359,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#66","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
311,"e0068","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"La Noscea","La Noscea","Eastern La Noscea","s1f3/01","LoadingImage#2",3,9,360,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#67","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
312,"e0069","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"Thanalan","Thanalan","Southern Thanalan","w1f4/01","LoadingImage#4",3,9,361,False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#68","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
313,"e0070","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,362,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#69","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
314,"e0071","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"Thanalan","Thanalan","Central Thanalan","w1f2/00","LoadingImage#4",3,9,363,False,10,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#70","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
315,"e0072","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,364,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#71","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
316,"e0073","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,365,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#72","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
317,"e0074","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"The Black Shroud","The Black Shroud","South Shroud","f1f3/00","LoadingImage#3",3,9,366,False,5,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#73","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
318,"e0075","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"Thanalan","Thanalan","Southern Thanalan","w1f4/01","LoadingImage#4",3,9,367,False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#74","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
319,"e0076","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"The Black Shroud","The Black Shroud","Central Shroud","f1f1/00","LoadingImage#3",3,9,368,False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#75","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
320,"e0077","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"The Black Shroud","The Black Shroud","Central Shroud","f1f1/00","LoadingImage#3",3,9,369,False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#76","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
321,"e0078","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"The Black Shroud","The Black Shroud","North Shroud","f1f4/00","LoadingImage#3",3,9,370,False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#77","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
322,"e0079","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Coerthas Central Highlands","r1f1/00","LoadingImage#5",3,9,371,False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#78","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
323,"e0080","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"Thanalan","Thanalan","Southern Thanalan","w1f4/01","LoadingImage#4",3,9,372,False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Ifrit.scd",,,,"QuestBattle#79","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
324,"e0081","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"The Black Shroud","The Black Shroud","North Shroud","f1f4/00","LoadingImage#3",3,9,373,False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Titan_pre1.scd",,,,"QuestBattle#80","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
325,"e0082","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"La Noscea","La Noscea","Outer La Noscea","s1f6/00","LoadingImage#2",3,9,374,False,24,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Garuda.scd",,,,"QuestBattle#81","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
326,"e0083","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,375,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#82","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
327,"e0084","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"La Noscea","La Noscea","Eastern La Noscea","s1f3/01","LoadingImage#2",3,9,376,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#83","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
328,"e0085","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"La Noscea","La Noscea","Upper La Noscea","s1f5/00","LoadingImage#2",3,9,377,False,20,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#84","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
329,"e0086","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"La Noscea","La Noscea","The Wanderer's Palace","s1d3/00","LoadingImage#2",3,9,378,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#85","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
330,"e0087","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"La Noscea","La Noscea","Western La Noscea","s1f4/00","LoadingImage#2",3,9,379,False,19,False,0,True,False,False,False,"music/ffxiv/BGM_Event_DarknessLullaby.scd",,,,"QuestBattle#86","",100,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
331,"r1fa_event","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"Coerthas","Coerthas","The Howling Eye","r1fa/02","LoadingImage#5",0,7,0,False,26,False,0,True,False,False,False,,,,"ArrayEventHandler#853854","QuestBattle#0","Camp Dragonhead",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
332,"w1f1_battle","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"Thanalan","Thanalan","Western Thanalan","w1f1/00","LoadingImage#4",2,10,62,False,9,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,34,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
333,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
334,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
335,"l1f1_event","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",0,15,0,False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Teikoku_01.scd",,,,"QuestBattle#0","Revenant's Toll",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
336,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
337,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"Thanalan","Thanalan","Eorzean Subterrane","default/00","LoadingImage#4",0,12,0,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Bahamut.scd",,,,"QuestBattle#0","Ceruleum Processing Plant",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"La Noscea","La Noscea","Mist","s1h1/01","LoadingImage#2",0,13,0,False,32,True,0,True,False,True,False,,,,"ArrayEventHandler#852431","QuestBattle#0","Limsa Lominsa Lower Decks",-1,78,-1,False,"A Realm Reborn",0,0,0,"The Ultimate Weapon",False,False,0,False,False,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"The Black Shroud","The Black Shroud","The Lavender Beds","f1h1/01","LoadingImage#3",0,13,0,False,34,True,0,True,False,True,False,,,,"ArrayEventHandler#852427","QuestBattle#0","New Gridania",-1,78,-1,False,"A Realm Reborn",0,0,0,"The Ultimate Weapon",False,False,0,False,False,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"Thanalan","Thanalan","The Goblet","w1h1/01","LoadingImage#4",0,13,0,False,33,True,0,True,False,True,False,,,,"ArrayEventHandler#852430","QuestBattle#0","Ul'dah - Steps of Nald",-1,78,-1,False,"A Realm Reborn",0,0,0,"The Ultimate Weapon",False,False,0,False,False,False
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"The Black Shroud","The Black Shroud","Private Cottage - The Lavender Beds","f1i1/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","New Gridania",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"The Black Shroud","The Black Shroud","Private House - The Lavender Beds","f1i2/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","New Gridania",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"The Black Shroud","The Black Shroud","Private Mansion - The Lavender Beds","f1i3/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","New Gridania",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"Thanalan","Thanalan","Private Cottage - The Goblet","w1i1/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","Ul'dah - Steps of Nald",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"Thanalan","Thanalan","Private House - The Goblet","w1i2/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","Ul'dah - Steps of Nald",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"Thanalan","Thanalan","Private Mansion - The Goblet","w1i3/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","Ul'dah - Steps of Nald",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"Thanalan","Thanalan","Porta Decumana","w1fb/00","LoadingImage#4",2,10,68,False,31,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,17,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,"Thanalan","Thanalan","Copperbell Mines","w1d6/01","LoadingImage#4",2,3,18,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,"The Black Shroud","The Black Shroud","Haukke Manor","f1d4/01","LoadingImage#3",2,3,19,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,"Mor Dhona","Mor Dhona","The Rising Stones","l1e1/01","LoadingImage#6",0,15,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852110","QuestBattle#0","Revenant's Toll",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
352,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
353,"z1z1","ex2/02_est_e3/fld/e3ff/level/e3ff",1,"Othard","Othard","Kugane Ohashi","e3ff/00","LoadingImage#10",2,10,70,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,327,-1,False,"Stormblood",0,0,0,"",False,False,0,False,False,False
354,"z1z2","ex3/01_nvt_n4/fld/n4fa/level/n4fa",1,"Norvrandt","Norvrandt","The Dancing Plague","n4fa/00","LoadingImage#16",2,10,71,False,103,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,418,-1,False,"Shadowbringers",0,0,0,"",False,False,0,False,False,False
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"The Black Shroud","The Black Shroud","Dalamud's Shadow","f1b1/00","LoadingImage#3",2,16,98,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,39,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"The Black Shroud","The Black Shroud","The Outer Coil","f1b2/01","LoadingImage#3",2,16,99,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,40,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"The Black Shroud","The Black Shroud","Central Decks","f1b3/01","LoadingImage#3",2,16,100,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,41,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"The Black Shroud","The Black Shroud","The Holocharts","f1b4/00","LoadingImage#3",2,17,101,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,42,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"La Noscea","La Noscea","The Whorleater","o1fa/00","LoadingImage#2",2,10,73,False,38,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,37,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"Thanalan","Thanalan","Halatali","w1d7/00","LoadingImage#4",2,3,21,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,"La Noscea","La Noscea","Hullbreaker Isle","s1d5/00","LoadingImage#2",2,3,23,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,50,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,"La Noscea","La Noscea","Brayflox's Longstop","s1d6/00","LoadingImage#2",2,3,20,False,37,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,43,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,"The Black Shroud","The Black Shroud","The Lost City of Amdapor","f1d5/01","LoadingImage#3",2,3,22,False,40,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,38,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,"The Black Shroud","The Black Shroud","Thornmarch","f1fa/00","LoadingImage#3",2,10,67,False,30,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,"Coerthas","Coerthas","Stone Vigil","r1d2/00","LoadingImage#5",2,3,25,False,42,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,45,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,"Coerthas","Coerthas","Griffin Crossing","r1fb/00","LoadingImage#5",2,3,76,False,0,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,44,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,"Thanalan","Thanalan","The Sunken Temple of Qarn","w1d8/01","LoadingImage#4",2,3,26,False,41,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","The Weeping Saint","r1f1/00","LoadingImage#5",2,10,74,False,21,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"Thanalan","Thanalan","Hall of the Bestiarii","w1d2/00","LoadingImage#4",2,10,75,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,"The Black Shroud","The Black Shroud","Main Bridge","default/00","LoadingImage#3",0,12,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852619","QuestBattle#0","Ceruleum Processing Plant",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,"Coerthas","Coerthas","Snowcloak","r1d3/00","LoadingImage#5",2,3,27,False,42,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,64,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,"Mor Dhona","Mor Dhona","Syrcus Tower","l1r2/01","LoadingImage#6",2,8,102,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,51,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,"The Black Shroud","The Black Shroud","The Tam-Tara Deepcroft","f1d6/00","LoadingImage#3",2,3,24,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"The Black Shroud","The Black Shroud","The Striking Tree","f1fb/00","LoadingImage#3",2,10,77,False,43,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"The Black Shroud","The Black Shroud","The Striking Tree","f1fb/00","LoadingImage#3",2,10,78,False,43,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,"Mor Dhona","Mor Dhona","Carteneau Flats: Borderland Ruins","l1p1/00","LoadingImage#6",2,18,127,False,0,False,0,True,False,True,True,,,,,"QuestBattle#0","",-1,58,-1,True,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"Coerthas","Coerthas","Akh Afah Amphitheatre","r1fc/00","LoadingImage#5",2,10,79,False,46,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,65,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"Coerthas","Coerthas","Akh Afah Amphitheatre","r1fc/00","LoadingImage#5",2,10,80,False,46,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,66,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",3,9,380,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#89","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,True,False
